"YR","RD","Player.Name","TM","OPP","K","M","H","G","B","HO","T","CLG","FF","FA","TOG","Ground","MB","DS","Score","Margin","Total"
"2018","3","Ward, Callan","GWS","SYD","12","5","12","0","0","0","8","0","1","0","79","Sydney Cricket Ground","115","108",87,-16,190
"2018","3","Whitfield, Lachie","GWS","SYD","5","4","10","0","1","0","4","0","1","0","87","Sydney Cricket Ground","71","65",87,-16,190
"2018","3","Astbury, David","RICH","HAW","10","8","5","0","0","0","1","1","0","1","90","Melbourne Cricket Ground","73","65",102,13,191
"2018","3","Butler, Dan","RICH","HAW","8","5","4","1","3","0","2","3","0","3","83","Melbourne Cricket Ground","60","55",102,13,191
"2018","3","Castagna, Jason","RICH","HAW","7","4","5","3","0","0","6","3","1","2","86","Melbourne Cricket Ground","83","80",102,13,191
"2018","3","Conca, Reece","RICH","HAW","12","1","12","0","0","0","4","2","1","1","76","Melbourne Cricket Ground","77","77",102,13,191
"2018","3","Cotchin, Trent","RICH","HAW","13","1","18","0","0","0","6","2","1","0","78","Melbourne Cricket Ground","100","103",102,13,191
"2018","3","Edwards, Shane","RICH","HAW","7","4","13","1","0","0","1","2","0","1","84","Melbourne Cricket Ground","67","66",102,13,191
"2018","3","Ellis, Brandon","RICH","HAW","11","6","10","0","0","0","1","1","1","0","82","Melbourne Cricket Ground","81","76",102,13,191
"2018","3","Graham, Jack","RICH","HAW","7","4","6","0","0","0","4","3","1","1","77","Melbourne Cricket Ground","59","59",102,13,191
"2018","3","Grigg, Shaun","RICH","HAW","9","3","12","1","0","2","2","0","1","0","85","Melbourne Cricket Ground","82","77",102,13,191
"2018","3","Grimes, Dylan","RICH","HAW","8","2","5","0","0","0","5","4","3","2","75","Melbourne Cricket Ground","59","57",102,13,191
"2018","3","Higgins, Jack","RICH","HAW","4","2","8","2","1","0","1","0","0","0","70","Melbourne Cricket Ground","53","51",102,13,191
"2018","3","Houli, Bachar","RICH","HAW","16","11","10","0","0","0","1","3","0","1","82","Melbourne Cricket Ground","107","102",102,13,191
"2018","3","Lambert, Kane","RICH","HAW","7","3","13","0","0","0","3","4","1","3","81","Melbourne Cricket Ground","62","60",102,13,191
"2018","3","Lloyd, Sam","RICH","HAW","8","1","9","1","0","0","1","1","0","1","73","Melbourne Cricket Ground","53","52",102,13,191
"2018","3","Martin, Dustin","RICH","HAW","11","3","10","0","1","0","1","1","0","0","70","Melbourne Cricket Ground","67","67",102,13,191
"2018","3","McIntosh, Kamdyn","RICH","HAW","14","7","1","1","0","1","1","5","0","3","80","Melbourne Cricket Ground","68","67",102,13,191
"2018","3","Nankervis, Toby","RICH","HAW","10","6","5","1","0","26","1","0","3","0","86","Melbourne Cricket Ground","109","97",102,13,191
"2018","3","Rance, Alex","RICH","HAW","9","10","10","0","0","0","3","2","2","1","100","Melbourne Cricket Ground","99","88",102,13,191
"2018","3","Riewoldt, Jack","RICH","HAW","9","5","4","4","0","1","3","0","0","0","98","Melbourne Cricket Ground","92","87",102,13,191
"2018","3","Short, Jayden","RICH","HAW","14","6","7","0","0","0","1","4","0","1","80","Melbourne Cricket Ground","72","75",102,13,191
"2018","3","Townsend, Jacob","RICH","HAW","4","0","5","0","2","0","0","3","0","2","71","Melbourne Cricket Ground","15","18",102,13,191
"2018","3","Vlastuin, Nick","RICH","HAW","17","10","4","0","0","0","2","2","1","1","90","Melbourne Cricket Ground","104","95",102,13,191
"2018","3","Brand, Kaiden","HAW","RICH","7","4","3","0","0","0","4","2","1","0","87","Melbourne Cricket Ground","56","56",89,-13,191
"2018","3","Breust, Luke","HAW","RICH","10","2","4","3","0","0","1","2","3","1","83","Melbourne Cricket Ground","71","66",89,-13,191
"2018","3","Burton, Ryan","HAW","RICH","6","1","6","0","0","0","2","3","1","1","83","Melbourne Cricket Ground","36","39",89,-13,191
"2018","3","Duryea, Taylor","HAW","RICH","14","8","8","0","0","0","1","4","0","1","87","Melbourne Cricket Ground","82","83",89,-13,191
"2018","3","Frawley, James","HAW","RICH","5","1","6","0","0","0","1","2","2","0","86","Melbourne Cricket Ground","35","36",89,-13,191
"2018","3","Gunston, Jack","HAW","RICH","15","4","7","0","2","0","1","1","0","0","88","Melbourne Cricket Ground","78","77",89,-13,191
"2018","3","Hardwick, Blake","HAW","RICH","11","3","5","0","1","0","3","0","2","0","85","Melbourne Cricket Ground","74","67",89,-13,191
"2018","3","Henderson, Ricky","HAW","RICH","15","9","5","0","1","0","2","2","0","0","79","Melbourne Cricket Ground","94","91",89,-13,191
"2018","3","Howe, Daniel","HAW","RICH","11","6","10","0","1","0","1","4","0","2","83","Melbourne Cricket Ground","70","70",89,-13,191
"2018","3","Impey, Jarman","HAW","RICH","11","6","7","0","0","0","2","4","0","1","77","Melbourne Cricket Ground","67","70",89,-13,191
"2018","3","Langford, Will","HAW","RICH","1","1","8","0","0","0","2","3","0","1","64","Melbourne Cricket Ground","22","27",89,-13,191
"2018","3","McEvoy, Ben","HAW","RICH","7","5","4","0","1","39","0","1","2","1","89","Melbourne Cricket Ground","92","83",89,-13,191
"2018","3","Mitchell, Tom","HAW","RICH","21","2","21","1","0","0","8","3","2","1","85","Melbourne Cricket Ground","148","148",89,-13,191
"2018","3","Morrison, Harry","HAW","RICH","8","6","4","0","1","0","2","1","2","1","70","Melbourne Cricket Ground","68","58",89,-13,191
"2018","3","OBrien, Tim","HAW","RICH","6","4","1","0","0","2","2","1","1","0","74","Melbourne Cricket Ground","46","43",89,-13,191
"2018","3","OMeara, Jaeger","HAW","RICH","13","5","10","1","0","0","3","2","1","0","77","Melbourne Cricket Ground","94","93",89,-13,191
"2018","3","Puopolo, Paul","HAW","RICH","9","1","8","3","0","0","2","5","4","1","81","Melbourne Cricket Ground","70","73",89,-13,191
"2018","3","Rioli, Cyril","HAW","RICH","8","0","4","1","1","0","4","4","0","1","80","Melbourne Cricket Ground","43","52",89,-13,191
"2018","3","Roughead, Jarryd","HAW","RICH","8","7","3","4","0","1","1","5","1","2","89","Melbourne Cricket Ground","75","75",89,-13,191
"2018","3","Shiels, Liam","HAW","RICH","8","4","7","0","0","0","5","3","0","2","71","Melbourne Cricket Ground","65","64",89,-13,191
"2018","3","Smith, Isaac","HAW","RICH","15","8","8","0","1","0","2","3","0","0","89","Melbourne Cricket Ground","93","94",89,-13,191
"2018","3","Stratton, Ben","HAW","RICH","10","4","5","0","0","0","4","2","2","0","94","Melbourne Cricket Ground","72","70",89,-13,191
"2018","3","Bontempelli, Marcus","WB","ESS","12","4","4","3","3","2","1","1","2","1","81","Etihad Stadium","90","82",104,21,187
"2018","3","Cordy, Zaine","WB","ESS","10","9","4","0","0","0","3","2","1","1","98","Etihad Stadium","83","75",104,21,187
"2018","3","Dahlhaus, Luke","WB","ESS","7","6","24","0","1","0","5","6","0","1","74","Etihad Stadium","96","105",104,21,187
"2018","3","Dale, Bailey","WB","ESS","9","7","5","2","2","0","0","2","0","1","80","Etihad Stadium","73","69",104,21,187
"2018","3","Daniel, Caleb","WB","ESS","12","8","15","0","1","0","2","1","0","0","80","Etihad Stadium","104","99",104,21,187
"2018","3","Dickson, Tory","WB","ESS","6","3","5","0","0","0","3","2","2","0","82","Etihad Stadium","52","51",104,21,187
"2018","3","Dunkley, Josh","WB","ESS","12","11","5","2","0","1","0","1","0","1","79","Etihad Stadium","100","89",104,21,187
"2018","3","English, Tim","WB","ESS","11","6","6","0","0","19","0","3","4","0","83","Etihad Stadium","91","86",104,21,187
"2018","3","Gowers, Billy","WB","ESS","7","4","3","1","3","0","1","4","1","3","80","Etihad Stadium","47","44",104,21,187
"2018","3","Honeychurch, Mitch","WB","ESS","9","5","8","0","0","0","5","1","1","1","77","Etihad Stadium","83","76",104,21,187
"2018","3","Hunter, Lachie","WB","ESS","25","13","10","1","2","0","1","0","2","0","90","Etihad Stadium","165","148",104,21,187
"2018","3","Johannisen, Jason","WB","ESS","12","8","4","1","0","0","1","5","1","4","90","Etihad Stadium","74","67",104,21,187
"2018","3","Jong, Lin","WB","ESS","9","6","5","0","1","0","3","1","2","0","74","Etihad Stadium","77","70",104,21,187
"2018","3","Macrae, Jack","WB","ESS","19","7","11","0","1","0","5","4","1","2","87","Etihad Stadium","119","116",104,21,187
"2018","3","McLean, Toby","WB","ESS","14","7","11","2","1","0","2","2","0","1","77","Etihad Stadium","107","103",104,21,187
"2018","3","Naughton, Aaron","WB","ESS","9","3","6","0","0","0","1","3","0","1","91","Etihad Stadium","46","49",104,21,187
"2018","3","Redpath, Jack","WB","ESS","7","6","3","0","0","0","0","2","0","1","75","Etihad Stadium","45","42",104,21,187
"2018","3","Richards, Ed","WB","ESS","13","7","4","0","0","0","5","1","0","1","68","Etihad Stadium","92","85",104,21,187
"2018","3","Suckling, Matt","WB","ESS","14","8","10","0","1","0","1","4","1","2","80","Etihad Stadium","90","86",104,21,187
"2018","3","Wallis, Mitch","WB","ESS","11","6","11","1","1","0","3","2","1","0","82","Etihad Stadium","95","93",104,21,187
"2018","3","Williams, Bailey","WB","ESS","20","12","6","1","0","0","0","1","0","0","84","Etihad Stadium","123","114",104,21,187
"2018","3","Wood, Easton","WB","ESS","6","6","3","0","0","0","2","2","0","0","88","Etihad Stadium","50","50",104,21,187
"2018","3","Baguley, Mark","ESS","WB","3","1","6","0","0","0","6","1","1","1","88","Etihad Stadium","49","46",83,-21,187
"2018","3","Begley, Josh","ESS","WB","9","6","4","0","0","0","2","3","1","0","85","Etihad Stadium","61","62",83,-21,187
"2018","3","Bellchambers, Tom","ESS","WB","7","3","3","0","0","33","0","4","0","2","81","Etihad Stadium","60","63",83,-21,187
"2018","3","Brown, Mitch","ESS","WB","4","2","3","0","0","0","0","1","1","0","89","Etihad Stadium","26","25",83,-21,187
"2018","3","Daniher, Joe","ESS","WB","9","6","3","2","2","3","1","2","3","0","93","Etihad Stadium","81","75",83,-21,187
"2018","3","Fantasia, Orazio","ESS","WB","9","2","6","0","2","0","3","2","0","0","71","Etihad Stadium","55","59",83,-21,187
"2018","3","Goddard, Brendon","ESS","WB","6","7","12","0","0","0","2","3","1","0","88","Etihad Stadium","72","72",83,-21,187
"2018","3","Green, Josh","ESS","WB","9","2","5","2","0","0","3","2","1","0","79","Etihad Stadium","66","68",83,-21,187
"2018","3","Heppell, Dyson","ESS","WB","16","5","5","0","0","0","3","3","2","0","90","Etihad Stadium","87","87",83,-21,187
"2018","3","Hooker, Cale","ESS","WB","5","7","7","1","1","0","0","2","0","1","93","Etihad Stadium","58","54",83,-21,187
"2018","3","Hurley, Michael","ESS","WB","15","4","6","0","0","0","0","4","1","1","93","Etihad Stadium","64","67",83,-21,187
"2018","3","McDonald-Tipungwuti, Anthony","ESS","WB","6","2","6","1","1","0","4","3","3","1","75","Etihad Stadium","61","59",83,-21,187
"2018","3","McGrath, Andrew","ESS","WB","11","5","9","0","0","0","3","4","0","2","89","Etihad Stadium","71","72",83,-21,187
"2018","3","McKenna, Conor","ESS","WB","9","5","6","0","1","0","2","5","0","2","87","Etihad Stadium","53","57",83,-21,187
"2018","3","Merrett, Zach","ESS","WB","10","3","3","1","1","0","3","3","2","2","68","Etihad Stadium","64","60",83,-21,187
"2018","3","Myers, David","ESS","WB","9","2","7","0","0","0","2","6","0","4","66","Etihad Stadium","39","43",83,-21,187
"2018","3","Parish, Darcy","ESS","WB","9","2","5","1","0","0","1","2","1","0","77","Etihad Stadium","52","54",83,-21,187
"2018","3","Saad, Adam","ESS","WB","4","2","8","0","0","0","0","2","1","1","82","Etihad Stadium","33","32",83,-21,187
"2018","3","Smith, Devon","ESS","WB","11","2","9","1","0","0","2","3","1","0","78","Etihad Stadium","67","72",83,-21,187
"2018","3","Stewart, James","ESS","WB","6","5","1","2","0","2","1","3","0","2","83","Etihad Stadium","49","47",83,-21,187
"2018","3","Stringer, Jake","ESS","WB","6","3","10","1","0","0","2","3","0","0","67","Etihad Stadium","55","61",83,-21,187
"2018","3","Zaharakis, David","ESS","WB","13","4","13","0","0","0","3","6","2","0","79","Etihad Stadium","81","91",83,-21,187
"2018","3","Barrass, Tom","WCE","GEEL","6","3","2","0","0","0","0","1","0","0","85","Optus Stadium","31","31",95,15,175
"2018","3","Cripps, Jamie","WCE","GEEL","9","6","4","0","1","0","5","1","0","0","83","Optus Stadium","77","74",95,15,175
"2018","3","Darling, Jack","WCE","GEEL","5","4","7","2","1","1","1","0","1","0","97","Optus Stadium","66","60",95,15,175
"2018","3","Gaff, Andrew","WCE","GEEL","19","8","10","1","0","0","3","0","1","0","90","Optus Stadium","130","120",95,15,175
"2018","3","Hurn, Shannon","WCE","GEEL","17","8","4","0","0","0","1","1","0","0","91","Optus Stadium","92","87",95,15,175
"2018","3","Hutchings, Mark","WCE","GEEL","12","6","9","0","1","0","4","2","0","1","81","Optus Stadium","89","86",95,15,175
"2018","3","Jetta, Lewis","WCE","GEEL","8","3","4","0","0","0","1","2","1","1","88","Optus Stadium","45","43",95,15,175
"2018","3","LeCras, Mark","WCE","GEEL","9","6","3","3","2","0","2","2","0","2","89","Optus Stadium","79","73",95,15,175
"2018","3","Lycett, Scott","WCE","GEEL","6","2","4","0","0","16","4","1","3","0","73","Optus Stadium","72","67",95,15,175
"2018","3","Masten, Chris","WCE","GEEL","8","7","10","0","1","0","4","2","0","0","82","Optus Stadium","83","82",95,15,175
"2018","3","McGovern, Jeremy","WCE","GEEL","6","2","5","0","0","0","0","1","3","0","86","Optus Stadium","42","37",95,15,175
"2018","3","Naitanui, Nic","WCE","GEEL","4","0","5","1","0","39","6","4","2","4","56","Optus Stadium","85","81",95,15,175
"2018","3","Nelson, Jackson","WCE","GEEL","5","4","2","0","0","0","0","0","0","0","84","Optus Stadium","35","31",95,15,175
"2018","3","Redden, Jack","WCE","GEEL","13","2","6","1","0","0","4","5","1","3","81","Optus Stadium","69","71",95,15,175
"2018","3","Rioli, Willie","WCE","GEEL","8","2","4","0","0","0","2","5","1","1","71","Optus Stadium","36","44",95,15,175
"2018","3","Ryan, Liam","WCE","GEEL","11","4","1","3","0","0","3","1","1","0","69","Optus Stadium","81","78",95,15,175
"2018","3","Sheed, Dom","WCE","GEEL","20","6","10","2","2","0","1","5","3","0","82","Optus Stadium","116","119",95,15,175
"2018","3","Sheppard, Brad","WCE","GEEL","13","7","4","0","0","0","2","3","5","1","86","Optus Stadium","89","78",95,15,175
"2018","3","Shuey, Luke","WCE","GEEL","18","1","10","1","0","0","4","5","0","2","83","Optus Stadium","85","93",95,15,175
"2018","3","Venables, Daniel","WCE","GEEL","5","2","4","0","1","0","0","3","0","0","73","Optus Stadium","23","30",95,15,175
"2018","3","Waterman, Jake","WCE","GEEL","16","9","4","0","1","0","2","2","4","0","78","Optus Stadium","107","96",95,15,175
"2018","3","Yeo, Elliot","WCE","GEEL","9","3","3","0","0","0","4","6","0","4","91","Optus Stadium","43","46",95,15,175
"2018","3","Ablett, Gary","GEEL","WCE","13","2","13","0","0","0","1","3","2","2","66","Optus Stadium","74","71",80,-15,175
"2018","3","Bews, Jed","GEEL","WCE","14","8","8","1","0","0","0","3","0","1","93","Optus Stadium","87","85",80,-15,175
"2018","3","Blicavs, Mark","GEEL","WCE","5","2","7","0","0","17","8","4","3","2","81","Optus Stadium","83","81",80,-15,175
"2018","3","Cockatoo, Nakia","GEEL","WCE","11","5","4","0","2","0","3","2","0","1","48","Optus Stadium","69","67",80,-15,175
"2018","3","Dangerfield, Patrick","GEEL","WCE","15","2","18","0","1","0","3","5","2","0","84","Optus Stadium","93","102",80,-15,175
"2018","3","Fogarty, Lachie","GEEL","WCE","12","4","2","1","4","0","1","0","1","0","88","Optus Stadium","73","67",80,-15,175
"2018","3","Gregson, Cory","GEEL","WCE","9","6","8","0","0","0","3","1","1","0","84","Optus Stadium","79","74",80,-15,175
"2018","3","Guthrie, Cameron","GEEL","WCE","2","0","2","0","0","0","0","1","0","0","23","Optus Stadium","7","10",80,-15,175
"2018","3","Guthrie, Zach","GEEL","WCE","10","5","4","0","0","0","2","0","1","0","83","Optus Stadium","69","62",80,-15,175
"2018","3","Hawkins, Tom","GEEL","WCE","10","7","5","3","3","3","2","6","0","5","97","Optus Stadium","82","78",80,-15,175
"2018","3","Henry, Jack","GEEL","WCE","11","6","5","0","0","0","1","4","0","3","94","Optus Stadium","59","56",80,-15,175
"2018","3","Kelly, Tim","GEEL","WCE","9","3","10","1","0","0","5","4","0","1","80","Optus Stadium","73","79",80,-15,175
"2018","3","Kolodjashnij, Jake","GEEL","WCE","12","9","4","0","0","0","1","3","0","1","90","Optus Stadium","75","72",80,-15,175
"2018","3","Menegola, Sam","GEEL","WCE","12","6","17","1","0","0","7","3","1","1","89","Optus Stadium","122","120",80,-15,175
"2018","3","Menzel, Daniel","GEEL","WCE","6","5","2","1","1","0","0","1","0","1","96","Optus Stadium","46","41",80,-15,175
"2018","3","Parfitt, Brandan","GEEL","WCE","11","5","9","0","0","0","4","2","0","1","86","Optus Stadium","81","79",80,-15,175
"2018","3","Parsons, James","GEEL","WCE","8","3","4","0","0","0","2","3","0","2","79","Optus Stadium","43","43",80,-15,175
"2018","3","Ratugolea, Esava","GEEL","WCE","9","8","5","2","1","7","2","4","1","2","86","Optus Stadium","88","84",80,-15,175
"2018","3","Selwood, Joel","GEEL","WCE","10","5","11","0","0","0","7","5","1","2","83","Optus Stadium","88","90",80,-15,175
"2018","3","Selwood, Scott","GEEL","WCE","5","2","9","0","0","0","6","1","2","0","87","Optus Stadium","68","65",80,-15,175
"2018","3","Stewart, Tom","GEEL","WCE","15","8","5","0","0","0","2","2","0","1","90","Optus Stadium","89","84",80,-15,175
"2018","3","Tuohy, Zach","GEEL","WCE","15","4","7","1","0","0","2","1","3","0","94","Optus Stadium","95","88",80,-15,175
